Year,Org_Type,ONS_Code,Org_Code,Org_Name,Classification,Metric_Primary,Value
2015,LocalAuthority,E09000029,734,London Borough of Sutton Council                                                                    ,FCE_PrimarySecondary_Obesity_Bariatric,Female,22
2015,LocalAuthority,E09000030,711,London Borough of Tower Hamlets Council                                                             ,FCE_PrimarySecondary_Obesity_Bariatric,Female,25
2015,LocalAuthority,E09000031,735,London Borough of Waltham Forest Council                                                            ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E09000032,712,London Borough of Wandsworth                                                                        ,FCE_PrimarySecondary_Obesity_Bariatric,Female,26
2015,LocalAuthority,E09000020,707,Royal Borough of Kensington and Chelsea                                                             ,FCE_PrimarySecondary_Obesity_Bariatric,Female,17
2015,LocalAuthority,E09000021,729,Royal Borough of Kingston-upon-Thames Council                                                       ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E09000033,713,Westminster City Council                                                                            ,FCE_PrimarySecondary_Obesity_Bariatric,Female,35
2015,Region,E12000008,J,South East,FCE_PrimarySecondary_Obesity_Bariatric,Female,714
2015,LocalAuthority,E06000036,614,Bracknell Forest Borough Council (Unitary)                                                          ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E06000043,816,Brighton & Hove City Council (Unitary),FCE_PrimarySecondary_Obesity_Bariatric,Female,19
2015,LocalAuthority,E10000002,612,Buckinghamshire County Council                                                                      ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E10000011,815,East Sussex County Council                                                                          ,FCE_PrimarySecondary_Obesity_Bariatric,Female,57
2015,LocalAuthority,E10000014,812,Hampshire County Council                                                                            ,FCE_PrimarySecondary_Obesity_Bariatric,Female,96
2015,LocalAuthority,E06000046,803,Isle of Wight Council                                                                               ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E10000016,820,Kent County Council                                                                                 ,FCE_PrimarySecondary_Obesity_Bariatric,Female,132
2015,LocalAuthority,E06000035,821,Medway Council (Unitary)                                                                            ,FCE_PrimarySecondary_Obesity_Bariatric,Female,29
2015,LocalAuthority,E06000042,613,Milton Keynes Council (Unitary)                                                                     ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E10000025,608,Oxfordshire County Council                                                                          ,FCE_PrimarySecondary_Obesity_Bariatric,Female,49
2015,LocalAuthority,E06000044,813,Portsmouth City Council (Unitary)                                                                   ,FCE_PrimarySecondary_Obesity_Bariatric,Female,55
2015,LocalAuthority,E06000038,616,Reading Borough Council (Unitary)                                                                   ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E06000040,618,Royal Borough of Windsor & Maidenhead (Unitary)                                                     ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E06000039,617,Slough Borough Council (Unitary)                                                                    ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E06000045,814,Southampton City Council (Unitary)                                                                  ,FCE_PrimarySecondary_Obesity_Bariatric,Female,16
2015,LocalAuthority,E10000030,805,Surrey County Council                                                                               ,FCE_PrimarySecondary_Obesity_Bariatric,Female,82
2015,LocalAuthority,E06000037,615,West Berkshire District Council (Unitary)                                                           ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E10000032,807,West Sussex County Council                                                                          ,FCE_PrimarySecondary_Obesity_Bariatric,Female,90
2015,LocalAuthority,E06000041,619,Wokingham Borough Council (Unitary)                                                                 ,FCE_PrimarySecondary_Obesity_Bariatric,Female,12
2015,Region,E12000009,K,South West,FCE_PrimarySecondary_Obesity_Bariatric,Female,427
2015,LocalAuthority,E06000022,908,Bath and North East Somerset Council (Unitary)                                                      ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E06000029,811,Borough of Poole Council (Unitary)                                                                  ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E06000028,810,Bournemouth Borough Council (Unitary)                                                               ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E06000023,909,Bristol City Council                                                                                ,FCE_PrimarySecondary_Obesity_Bariatric,Female,23
2015,LocalAuthority,E06000052,902,Cornwall Council                                                                                    ,FCE_PrimarySecondary_Obesity_Bariatric,Female,107
2015,LocalAuthority,E10000008,912,Devon County Council                                                                                ,FCE_PrimarySecondary_Obesity_Bariatric,Female,91
2015,LocalAuthority,E10000009,809,Dorset County Council                                                                               ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E10000013,904,Gloucestershire County Council                                                                      ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015,LocalAuthority,E06000024,910,North Somerset District Council                                                                     ,FCE_PrimarySecondary_Obesity_Bariatric,Female,8
2015,LocalAuthority,E06000026,913,Plymouth City Council (Unitary)                                                                     ,FCE_PrimarySecondary_Obesity_Bariatric,Female,47
2015,LocalAuthority,E10000027,905,Somerset County Council                                                                             ,FCE_PrimarySecondary_Obesity_Bariatric,Female,32
